No,소속구분,소속,직위,성명,재산구분,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,종전가액,증가액,증가액실거래가격,감소액,감소액실거래가격,현재가액,변동사유
1871,1.국회의원,국회,국회의원,민현주,건물,본인,"오피스텔
전세(임차)권","인천광역시 연수구 송도동 송도센트럴파크 푸르지오 시티
건물 62.73㎡(건물 62.73㎡ 증가)",,"85,000 ","85,000 ",0 ,,"85,000",이사로 인한 신규계약
1872,1.국회의원,국회,국회의원,민현주,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2012년식 제네시스 BH330 luxury 배기량(3,342cc)","11,000",,,,,"11,000",가액변동 없음
1873,1.국회의원,국회,국회의원,민현주,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,배우자,자동차,"2013년식 slk200 배기량(1,796cc)","46,310",,,,,"46,310",가액변동 없음
1874,1.국회의원,국회,국회의원,민현주,예금,본인,,"미래에셋생명보험 182,172(1,391 감소), 신한은행
109,408(222,234 감소), 우리은행 11,529(53,581 감소),
한국교직원공제회 9,268(153 증가), 삼성생명보험 120,709(103,168 증가), 농협은행 12(49,654 감소), 국민은행
3, 하나은행 9","656,649","221,179 ",,"444,718 ",,"433,110",신규 전세 보증금 지출 및 생활비지출 등
1875,1.국회의원,국회,국회의원,민현주,예금,배우자,,"국민은행 235, 신한은행 8, 씨티은행 1(1 증가), 외환은행
40,030(35,680 증가), 우리은행 1,317(7,660 감소)","13,570","36,828 ",,"8,807 ",,"41,591",
1876,1.국회의원,국회,국회의원,민현주,예금,장남,,"신한은행 670(670 증가), 농협은행 541(881 감소)","1,422",670 ,,881 ,,"1,211",
1877,1.국회의원,국회,국회의원,민현주,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 19,579(19,579 증가)",0,"19,579 ",,0 ,,"19,579","예금항목에서
정치자금항목으로 이동"
1878,1.국회의원,국회,국회의원,민현주,채무,본인,기타,메리츠종합금융증권,"11,877",0 ,,0 ,,"11,877",변동없음
1879,1.국회의원,국회,국회의원,민현주,채무,배우자,금융기관채무,"현대캐피탈 0(2,139 감소)","2,139",0 ,,"2,139 ",,0,상환
1880,1.국회의원,국회,국회의원,민현주,고지거부 및 등록제외사항,부,,고지거부,,,,,,,타인부양
1881,1.국회의원,국회,국회의원,민현주,고지거부 및 등록제외사항,모,,고지거부,,,,,,,타인부양
1882,1.국회의원,국회,국회의원,민홍철,건물,본인,아파트,"서울특별시 강남구 역삼동 역삼래미안아파트 건물 59.73㎡중
29.87㎡","228,000","12,000 ",,0 ,,"240,000",가액변동
1883,1.국회의원,국회,국회의원,민홍철,건물,본인,아파트,경상남도 김해시 전하동 두산전하빌라4차 건물 74.70㎡,"64,000","1,000 ",,0 ,,"65,000",가액변동
1884,1.국회의원,국회,국회의원,민홍철,건물,본인,"근린생활시설
전세(임차)권",경상남도 김해시 삼계동 삼계위너스타운 건물 167.72㎡,"20,000",0 ,,0 ,,"20,000",변동없음
1885,1.국회의원,국회,국회의원,민홍철,건물,배우자,아파트,"서울특별시 강남구 역삼동 역삼래미안아파트 건물 59.73㎡중
29.87㎡","228,000","12,000 ",,0 ,,"240,000",가액변동
1886,1.국회의원,국회,국회의원,민홍철,건물,배우자,"아파트
전세(임차)권","경상남도 김해시 삼계동 부영아파트 건물 0.00㎡(건물
84.98㎡ 감소)","50,000",0 ,,"50,000 ","50,000",0,전세권 상실
1887,1.국회의원,국회,국회의원,민홍철,건물,배우자,"아파트
전세(임차)권","경상남도 김해시 삼계동 분성마을 부영아파트(7단지) 건물
84.78㎡ (건물 84.78㎡ 증가)",,"140,000 ","140,000 ",0 ,,"140,000",이사
1888,1.국회의원,국회,국회의원,민홍철,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2008년식 뉴체어맨 배기량(3,199cc)","1,883","12,557 ",,0 ,,"14,440",가액변동(단위 수정)
1889,1.국회의원,국회,국회의원,민홍철,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2012년식 쏘나타 배기량(1,999cc)","1,996","13,134 ",,0 ,,"15,130",가액변동(단위 수정)
1890,1.국회의원,국회,국회의원,민홍철,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2013년식 뉴카니발R 배기량(2,199cc) 감소","27,570",0 ,,"27,570 ","27,570",0,차량번호 수정
1891,1.국회의원,국회,국회의원,민홍철,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2013년식 카니발R리무진 배기량(2,199cc) 증가",0,"19,100 ",,0 ,,"19,100",차량번호 수정
1892,1.국회의원,국회,국회의원,민홍철,예금,본인,,"우리은행 115(2,519 감소), 중소기업은행 34(1 증가), 삼성생명보험 6,312, 부산은행 100, 농협은행 3,437(3,403 증가), 국민은행 15,597(3,259 감소), 농협중앙회 182(101,800 감소), 케이디비생명보험 11,301, 교보생명보험
24,000(400 증가), ING(네덜란드)생명보험 30,927(863 증가)","194,916","6,813 ",,"109,724 ",,"92,005",전세보증금 인상 및 생활비지출 등
1893,1.국회의원,국회,국회의원,민홍철,예금,배우자,,"동부생명보험 1,500(1,500 증가), 유안타증권 161(1 증가),하나대투증권 110(1 증가), 국민은행 32,720(31,200 증가), 삼성생명보험 16,088(3,729 증가), 농협중앙회 2,529(10,063 감소), 농협은행 0(35,000 감소), SBI저축은행18,490(18,490 증가), 교보생명보험 18,396(1,512 증가)","78,624","57,633 ",,"46,263 ",,"89,994",
1894,1.국회의원,국회,국회의원,민홍철,예금,장녀,,"국민은행 6,573(5,150 증가), 농협중앙회 29,613(9,770
증가), 중소기업은행 1,059(1,059 증가), 삼성생명보험 1,730(1,730 증가), 우체국 4,200(3,600 증가), 우리은행
322(214 증가)","21,974","41,366 ",,"19,843 ",,"43,497",
1895,1.국회의원,국회,국회의원,민홍철,예금,차녀,,"국민은행 305(23 증가), 우리은행 29(342 감소), 신한은행
4,445(4,445 증가), SBI저축은행 2,000(2,000 증가)",653,"6,745 ",,619 ,,"6,779",
1896,1.국회의원,국회,국회의원,민홍철,예금,장남,,"신한은행 1,900(1,200 증가), 국민은행 205",905,"1,200 ",,0 ,,"2,105",
1897,1.국회의원,국회,국회의원,민홍철,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협중앙회 86,954(86,954 증가)",0,"86,954 ",,0 ,,"86,954","예금 항목에서 정치자금
항목으로 이동"
1898,1.국회의원,국회,국회의원,민홍철,채무,본인,,사인간채무 감소,"10,000",0 ,,"10,000 ",,0,급여로 상환
1899,1.국회의원,국회,국회의원,민홍철,채무,본인,금융기관채무,"현대캐피탈 2,712(10,440 감소), 부산은행 85,501(19,117
감소), 우리은행 10,285(5,161 감소)","133,216",0 ,,"34,718 ",,"98,498",급여로 상환
1900,1.국회의원,국회,국회의원,박광온,건물,본인,아파트,서울특별시 강남구 도곡1동 도곡한신아파트 건물 84.74㎡,"524,000","27,000 ",,0 ,,"551,000",가액변동
1901,1.국회의원,국회,국회의원,박광온,건물,본인,"아파트
전세(임차)권","경기도 수원시 영통구 이의동 래미안광교아파트 건물
136.63㎡","430,000",0 ,,0 ,,"430,000",변동없음
1902,1.국회의원,국회,국회의원,박광온,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2000년식 SM5 배기량(20,000cc) 감소","2,890",0 ,,"2,890 ",500,0,매도
1903,1.국회의원,국회,국회의원,박광온,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2016년식 쏘렌토 배기량(1,995cc) 증가",0,"16,600 ",,0 ,,"16,600",매매
1904,1.국회의원,국회,국회의원,박광온,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,배우자,자동차,"2016년식 쏘렌토 배기량(1,995cc) 증가",0,"16,600 ",,0 ,,"16,600",매매
1905,1.국회의원,국회,국회의원,박광온,예금,본인,,"중소기업은행 3,775(169 감소), 신한은행 41, 외환은행 48,
우리은행 0(232 감소), 농협은행 3,006(170,442 감소),
한화생명보험주식회사 5,000(23,150 감소), 국민은행 23(51 감소), 키움닷컴증권 208(1 증가)","206,144",251 ,,"194,294 ",,"12,101",전세보증금 반환 및 차량구입
1906,1.국회의원,국회,국회의원,박광온,예금,배우자,,"국민은행 9,220(5,914 증가), 현대해상화재보험 0(1,272
감소), 중소기업은행 338,376(137,088 증가), 우리은행 17,649(51,962 감소), 한국산업은행 73,301(337,736 감소),
미래에셋증권 133(126 감소)","686,773","169,816 ",,"417,910 ",,"438,679",
1907,1.국회의원,국회,국회의원,박광온,예금,장녀,,"우리은행 64(1,328 감소), 신한은행 300(300 증가),
메리츠화재해상보험(보험) 963(963 증가)","1,392","1,263 ",,"1,328 ",,"1,327",
1908,1.국회의원,국회,국회의원,박광온,예금,장남,,"중소기업은행 189, 신한은행 83, 우리은행 17,648(10,980
증가), 국민은행 0(12,437 감소), 농협은행 15","19,392","13,600 ",,"15,057 ",,"17,935",
1909,1.국회의원,국회,국회의원,박광온,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협중앙회 34,619(34,619 증가)",0,"34,619 ",,0 ,,"34,619",예금 항목에서 이동
1910,1.국회의원,국회,국회의원,박광온,유가증권,배우자,상장주식,"아이에이 0주(5,010주 감소), 파미셀 0주(15,109주 감소),
IMBC 0주(4,460주 감소)","83,424",0 ,,"83,424 ",,0,매각
1911,1.국회의원,국회,국회의원,박광온,채무,본인,,사인간채무 감소,"60,000",0 ,,"60,000 ",,0,정치자금 차입금 상환
1912,1.국회의원,국회,국회의원,박광온,채무,본인,건물임대채무,서울특별시 강남구 도곡1동 도곡한신아파트 임대보증금 감소,"380,000",0 ,,"380,000 ",,0,"전세계약만료→전세보증금
반환"
1913,1.국회의원,국회,국회의원,박광온,채무,장녀,금융기관채무,"씨티은행 0(16,000 감소), 신한은행 29,689(29,689 증가)","16,000","29,689 ",,"16,000 ",,"29,689",생활비 지출 등
1914,1.국회의원,국회,국회의원,박기춘,토지,본인,대지,경기도 남양주시 진접읍 내각리 315-1번지 99.00㎡,"40,629",891 ,,0 ,,"41,520",가액변동
1915,1.국회의원,국회,국회의원,박기춘,토지,본인,대지,경기도 남양주시 진접읍 장현1리 352-20번지 33.00㎡,"20,671",524 ,,0 ,,"21,195",가액변동
1916,1.국회의원,국회,국회의원,박기춘,토지,본인,대지,경기도 남양주시 진접읍 장현1리 352-33번지 15.00㎡,"9,222",328 ,,0 ,,"9,550",가액변동
1917,1.국회의원,국회,국회의원,박기춘,토지,본인,대지,경기도 남양주시 진접읍 장현리 337-5번지 20.00㎡,"17,080",0 ,,0 ,,"17,080",가액변동 없음
1918,1.국회의원,국회,국회의원,박기춘,토지,본인,도로,경기도 남양주시 진접읍 장현리 351-58번지 50.00㎡,"113,372",0 ,,0 ,,"113,372",가액변동 없음
1919,1.국회의원,국회,국회의원,박기춘,토지,본인,대지,경기도 남양주시 진접읍 장현리 351-15번지 166.00㎡,"355,928",0 ,,0 ,,"355,928",가액변동 없음
1920,1.국회의원,국회,국회의원,박기춘,토지,배우자,대지,강원도 인제군 북면 월학리 171-19번지 374.00㎡,"11,369",337 ,,0 ,,"11,706",가액변동
1921,1.국회의원,국회,국회의원,박기춘,건물,본인,기타,경기도 남양주시 진접읍 장현리 대지 109.00㎡ 건물 102.15㎡,"160,230","2,180 ",,0 ,,"162,410",가액변동
1922,1.국회의원,국회,국회의원,박기춘,건물,본인,아파트,경기도 남양주시 진접읍 내각리 한신아파트 건물 119.96㎡,"142,000",0 ,,0 ,,"142,000",가액변동 없음
1923,1.국회의원,국회,국회의원,박기춘,건물,본인,아파트,"경기도 남양주시 진접읍 내각리 산 동부진주아파트 건물
57.48㎡","45,000",0 ,,0 ,,"45,000",가액변동 없음
1924,1.국회의원,국회,국회의원,박기춘,건물,본인,아파트,"경기도 남양주시 진접읍 내각리 산 동부진주아파트 건물
57.48㎡","47,000",0 ,,0 ,,"47,000",가액변동 없음
1925,1.국회의원,국회,국회의원,박기춘,건물,본인,아파트,"경기도 남양주시 진접읍 금곡리 신영지웰아파트 건물
155.77㎡ 중 77.89㎡","267,500",0 ,,0 ,,"267,500",가액변동 없음
1926,1.국회의원,국회,국회의원,박기춘,건물,본인,"상가
전세(임차)권",경기도 남양주시 퇴계원면 퇴계원리 세란빌딩 건물 307.00㎡,"70,000",0 ,,0 ,,"70,000",변동 없음
1927,1.국회의원,국회,국회의원,박기춘,건물,배우자,아파트,"경기도 남양주시 진접읍 금곡리 신영지웰아파트 건물
155.77㎡ 중 77.89㎡","267,500",0 ,,0 ,,"267,500",가액변동 없음
1928,1.국회의원,국회,국회의원,박기춘,건물,장남,아파트,"경기도 남양주시 호평동 호평파라곤 아파트 건물 84.93㎡
(건물 84.93㎡증가)",,"288,000 ","288,000 ",0 ,,"288,000",장남 추가
1929,1.국회의원,국회,국회의원,박기춘,건물,차남,근린생활시설,경기도 남양주시 진접읍 장현리 건물 93.72㎡,"50,000",0 ,,0 ,,"50,000",가액변동 없음
1930,1.국회의원,국회,국회의원,박기춘,건물,차남,아파트,"경기도 남양주시 진접읍 금곡리 신영지웰아파트 건물
101.94㎡ (건물 101.94㎡ 증가)",,"300,000 ","300,000 ",0 ,,"300,000",매입
1931,1.국회의원,국회,국회의원,박기춘,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2014년식 K7 배기량(2,359cc)","30,540",0 ,,"1,250 ",,"29,290",가액변동
1932,1.국회의원,국회,국회의원,박기춘,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,배우자,자동차,"2011년식 그랜저 배기량(3,000cc)","24,190",0 ,,"2,690 ",,"21,500",가액변동
1933,1.국회의원,국회,국회의원,박기춘,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,장남,자동차,"2011년식 K7 배기량(2,359cc) 증가",0,"18,240 ",,0 ,,"18,240",장남 추가
1934,1.국회의원,국회,국회의원,박기춘,예금,본인,,"진접 10,713(357 증가), 우리은행 60,004(60,004 증가),
농협은행 63,015(3,589 감소), 한화생명보험주식회사 30,542(2,182 증가), 농협중앙회 7,693(108,787 감소),
하나은행 239(1 증가), 삼성화재해상보험 44,354(9,317
증가), 새마을금고중앙회 공제사업부 49,813(6,889 증가)","299,999","100,054 ",,"133,680 ",,"266,373","급여 저축 및 장남 추가, 정치자금계좌 분리 신고"
1935,1.국회의원,국회,국회의원,박기춘,예금,배우자,,"삼성화재해상보험 0(6,197 감소), 국민은행 8,081(7,624
증가), 삼성생명보험 10,163(685 증가), 신한은행 256(23 증가), 농협중앙회 9, 농협은행 11,681(1,514 증가), 진접
162(5 증가), 농협손해보험 2,500(600 증가)","28,598","11,437 ",,"7,183 ",,"32,852",
1936,1.국회의원,국회,국회의원,박기춘,예금,장남,,"농협생명보험 2,970(2,970 증가), 농협중앙회 27,562(27,562
증가), 국민은행 4,681(4,681 증가), 농협은행 38,542(38,542
증가)",0,"73,755 ",,0 ,,"73,755",
1937,1.국회의원,국회,국회의원,박기춘,예금,차남,,"농협은행 1,824(656 증가), 농협중앙회 256(25 감소), 우체국
1,643(482 증가)","2,610","1,512 ",,399 ,,"3,723",
1938,1.국회의원,국회,국회의원,박기춘,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협중앙회 14,849(14,849 증가)",0,"14,849 ",,0 ,,"14,849",정치자금계좌 분리 신고
